,description,spotify_id,name,no_tracks
1172,"Spotify will match your donations to 
<a href=""https://www.preshallfoundation.org/spotify-music-relief"">Preservation Hall Foundation</a> or <a href=""https://www.gofundme.com/f/jazzandheritagespotify?utm_source=customer&utm_medium=copy_link&utm_campaign=p_cf+share-flow-1"">Jazz & Heritage Foundation for Music Relief</a>",37i9dQZF1DXbLsFIeybF20,New Orleans Brass: Festing In Place with Ben Jaffe,127
1173,Trace the history of jazz from timeless classics to boundary-breaking contemporary favorites.,37i9dQZF1DX5OepaGriAIm,Women of Jazz,100
1174,"Rapid changes, complex progressions and improvisation. So much improvisation.",37i9dQZF1DX6KyCRJzZneq,Best of Bebop,45
1175,The best from Britain's vibrant scene. Cover: Yazmin Lacey,37i9dQZF1DXbHcQpOiXk1D,Jazz UK,75
1176,Funky jazz from the mid 1950s to the early 1960s.,37i9dQZF1DWZZfLKhEkflI,Hard Bop,50
1177,The smoothest jazz of the 2000s.,37i9dQZF1DX5MImizrZfZg,Smooth Jazz 2000,50
1178,,37i9dQZF1DX74Skr7pPd2D,Legendary Labels: Verve Records,100
1179,All the coolest jazz cats,37i9dQZF1DWTG7FCdM1HiA,Cool Jazz,40
1180,It’s a swing thing.,37i9dQZF1DWYotlhbgVGaH,Swing Revival,32
1181,"A perfect rendezvous of funk, jazz, R&B, and soul.",37i9dQZF1DWYgA6FKKHSd6,Sax and the City,117
1182,"Jazz musicians perform classical composer's works. Find out why Bach was great inspiration to many jazz masters, and enjoy imaginative renditions of Chopin, Dvořák, Tchaikovsky, Stravinsky and more.",37i9dQZF1DX2mmt7R81K2b,Jazz – Classical Crossings,54
1183,The bluesy side of jazz,37i9dQZF1DX9GSZDbrndTa,Jazz-Blues,50
1184,The best jazz new releases. Photo : Melody Gardot,37i9dQZF1DX1S1NduGwpsa,Jazz Club,50
1185,"Electrified jazz, complex beats and virtuoso playing. Cover: Yellowjackets",37i9dQZF1DX0aSJooo0zWR,Fusion Fest,66
1186,"Gypsy jazz, manouche jazz and hot club jazz.",37i9dQZF1DXdDe8IDhRIo5,Gypsy Swing,43
1187,Get into the mood with beautiful collections of Jazz Pop tunes. Cover: Michael Bublé,37i9dQZF1DWTsUzn4pp2rW,Jazz Pop,150
1188,The freshest smooth jazz. Cover: Dave Koz,37i9dQZF1DWTEbYi1zYy0Z,Nu-Smooth,55
1189,"All jazz every Sunday, curated by Jermaine Dupri.",37i9dQZF1DWUeUTA8xEERe,JD's Jook Joint,26
1190,The best new releases from swinging bop to free jazz. Cover: Diego Pinera,37i9dQZF1DX85XJl1mZAlp,Jazz X-Press,75
1191,"Avant-garde, experimental and free jazz. Cover: Alan Braufman",37i9dQZF1DX3rTk9UUrbYS,Avant-Jazz,50
1192,"Hear what's new in indie songwriter, folk & roots. Cover: Karen Elson",37i9dQZF1DXaUDcU6KDCj4,Fresh Folk,159
1193,Explore the ever-evolving indie folk and roots scene. Cover: Nathaniel Rateliff,37i9dQZF1DWYV7OOaGhoH0,Roots Rising,116
1194,Keep your finger on the pulse of Americana. Cover: The Highwomen,37i9dQZF1DX3Fzl4v4w9Zp,The Pulse of Americana,154
1195,A new shade of Country. Cover: Sturgill Simpson,37i9dQZF1DWUgBy0IJPlHq,Indigo,100
1196,"Blissed out, repeat-free hours of new and cherished indie folk finds. Cover: Adrianne Lenker",37i9dQZF1DX2taNm7KfjOX,Infinite Indie Folk,150
1197,cozy acoustic songs for the season.,37i9dQZF1DWUNIrSzKgQbP,Winter Acoustic,90
1198,A fresh & mellow mix from some of today's best singer-songwriters. Cover: dodie,37i9dQZF1DWWzN91i1LVSo,Chill Singer-Songwriter,120
1199,"Kick back with a chill collection of iconic acoustics and new tracks with that classic feel. Cover: <a href=""spotify:artist:7FIoB5PHdrMZVC3q2HE5MS"">George Harrison</a>",37i9dQZF1DX504r1DvyvxG,Classic Acoustic,80
1200,Brighten your day with a folksy mix of mood boosters!,37i9dQZF1DWSkMjlBZAZ07,Happy Folk,119
1201,Channel some chilled-out back yard vibes.,37i9dQZF1DWVl5gPCRkquk,Chill as Folk,112
1202,"Relive the year in roots, with some of the best songs in Folk & Americana. Cover: Nathaniel Rateliff",37i9dQZF1DX4VkeNQew5Ex,Roots Rising presents...Best Folk & Americana Songs of 2020,102
1203,Hear the latest releases from bluegrass and string bands alike. Cover: Tyler Childers,37i9dQZF1DXa2HpTqP3clz,Grass Roots,100
1204,Walk the bridge between indie and folk. Cover: Buck Meek,37i9dQZF1DWT9XEOPDgFX3,Folk Arc,100
1205,Because the best things in life are wild and free...,37i9dQZF1DX5Q5wA1hY6bS,Wild + Free,100
1206,Americana's artists and hits of tomorrow. Cover: Morgan Wade,37i9dQZF1DX4WAExTTn6PI,Emerging Americana,105
1207,A fun mix of acoustic covers.,37i9dQZF1DWXmlLSKkfdAk,Acoustic Covers,163
1208,"A classic mix of pop, rock and folk hits from decades past.",37i9dQZF1DXa19sXUAHiO1,"Good Times, Great Oldies",60
1209,Dive into a mix of electric roots rock and folk-infused alternative. Cover: Jade Bird,37i9dQZF1DXat5j4Lk8UEj,Folk Rock Favorites,100
1210,Bold tracks packing some serious swagger...,37i9dQZF1DWSlw12ofHcMM,Swagger,104
1211,Stripped-down versions of all your favorite pop hits. Cover: Halsey,37i9dQZF1DWWxrt1tiKYiX,Unplugged,96
1212,"This is the new roots rock—edgy, innovative, and rooted in soul, folk, Americana, and of course, the blues. Cover: <a href=""https://open.spotify.com/artist/01aC2ikO4Xgb2LUpf9JfKp?si=r7DnrTV_QvyNEMQUSoL_Bw"">Gary Clark Jr.</a>",37i9dQZF1DWSKpvyAAcaNZ,Blues & Roots Rock,149
1213,A blend of the best from years past—from indie folk and pop grass to roots rock and Americana. Cover: Fleet Foxes,37i9dQZF1DX9crXQ0wuuXE,Roots Revival,100
1214,Kick back with a mix of covers.,37i9dQZF1DXe5Q8muTQked,Ultimate Covers,200
1215,Surf the rising tide of folk-infused pop and singer-songwriter. Cover: Passenger,37i9dQZF1DWXJyjYpHunCf,Folk Pop,100
1216,"Driving rhythms, intricate instrumentation, and full harmonies. Cover: Mumford & Sons",37i9dQZF1DX8gLrc0tlHvS,Stomp & Holler,70
1217,"A collection of classics from the height of the folk revival to the rise of the folk rock era. Cover: <a href=""spotify:artist:74ASZWbe4lXaubB36ztrGX"">Bob Dylan</a>",37i9dQZF1DWVmps5U8gHNv,Essential Folk,115
1218,Hours of your favorite acoustic and roots music gems. Cover: Sarah Jarosz,37i9dQZF1DX6z20IXmBjWI,Infinite Acoustic,198
1219,Sweet gems to help you slow down and savor your day.,37i9dQZF1DX0611i4oGheJ,Soft + Slow,111
1220,"Deep, dark, dramatic. Roots rock, folk, and Americana—with a gothic soul. Cover: <a href=""spotify:artist:5zzbSFZMVpvxSlWAkqqtHP"">Brown Bird</a>",37i9dQZF1DX58NJL8iVBGW,Southern Gothic,128
1221,"New styles, deep sounds. Cover: Jamie Drake",37i9dQZF1DX28npkgy2RE4,Modern Eclectic,100
1222,Folksy takes on your favorite tracks. Cover: Madison Cunningham,37i9dQZF1DXcDxnC0UqHJa,Folksy Covers,100
1223,"A little psychedelic, a little groovy, and very rootsy.",37i9dQZF1DX2FJ4E5eMYdk,Psych & Groove,60
1224,"Old makes new. Cover: <a href=""spotify:artist:1EI0B66miJj5Fl408B7E9H"">Courtney Marie Andrews</a>",37i9dQZF1DX6dvuioZhoLo,Vintage Vibes,75
1225,"Fresh takes on that high lonesome sound. Cover: <a href=""spotify:artist:4LX0KCPnH7gvxEbVXqXmAE"">Molly Tuttle</a>",37i9dQZF1DX0yL7UvjSKZT,Indie Bluegrass,80
1226,Enjoy new and classic releases from icons of folk and Americana. Cover: Patty Griffin,37i9dQZF1DX7tfbjVrTPnV,Americana Icons,160
1227,Classic cuts from the alternative country music scene. Cover: Uncle Tupelo,37i9dQZF1DWYBXdN7izJSV,Alt Country Classics,75
1228,"The best in Scandifolk—from Icelandic blues rock to Norwegicana. Cover: <a href=""spotify:artist:0mKLP9jGn5eAZDlaq7UYQY"">Darling West</a>",37i9dQZF1DX4jUyNIMkj6N,Nordic Folk,60
1229,"Sit back, stay awhile, and savor the soft, sweet sounds of this folksy collection. | Cover: Joy Williams",37i9dQZF1DXa2PsvJSPnPf,Front Porch,99
1230,"A mix of folk and bluegrass covers of pop, rock, hip-hop, folk, and indie songs. Cover: Molly Tuttle",37i9dQZF1DX56crgoe4TG3,Bluegrass Covers,99
1231,"Slide and steel. Set your soundtrack to some moody, gritty blues folk.",37i9dQZF1DXaiAJKcabR16,Acoustic Grit,60
1232,Revel in some key gems and explore the sprawling musical landscape.,37i9dQZF1DWUDoJcM4v6Tm,The Wilds,118
1233,"Make it new. Fresh takes on vintage folk, soul, blues, and roots rock—from sweet crooners to raucous rockabilly. Cover: <a href=""spotify:artist:0CBu2ZuF5503TaauGVk1Go"">Ruen Brothers</a>",37i9dQZF1DWV5vqkTng2MA,The New Retro,160
1234,Deep + Dark. Heavy + haunting. Edgy + electric. Bold + bare. Cover: Fenne Lily,37i9dQZF1DX9LT7r8qPxfa,Noir,101
1235,"You've come to the crossroads of soul, folk, and the blues. Cover: The War and Treaty",37i9dQZF1DXcFk5r8uS3l2,Blues Roots,96
1236,"Explore this year's Americana Music Honors & Awards nominees! Find out more at <a href=""http://americanamusic.org/"">americanamusic.org. </a> | Cover: Yola",37i9dQZF1DX3gvEGcwdifU,2020 Americana Music Honors & Awards,20
1237,Relive last night's fun with jigs and reels out of Ireland – alongside trad tracks inspired and influenced by Celtic traditions.,37i9dQZF1DX9HwI3Crikcm,Irish Folk,86
1238,"<a href=""https://www.hardlystrictlybluegrass.com/"">Tune in</a> Oct. 3rd @ 5pm ET as HSB brings the music we all enjoy in the park to your living rooms and backyards.",37i9dQZF1DWW3PJidfC26k,Hardly Strictly Bluegrass,34
1239,"Traverse the history of folk and roots music—from Americana icons to roots rock, singer-songwriter, and indie folk favorites. Cover: Aoife O'Donovan",37i9dQZF1DWSIcimvN18p3,Women of Folk,200
1240,Songs from the old country: the essential traditional Irish ballads.,37i9dQZF1DX2ULa1Ss8vbo,Irish Folk - Ballads,50
1241,"New music and recent favorites from rising and iconic songsmiths and storytellers. Cover: <a href=""spotify:artist:5yXAFDZNUNyO92l5WTImkO"">Billy Bragg</a>",37i9dQZF1DX1nqy6pUAoUv,Contemporary Folk,105
1242,Chart topping hits from the legendary label.,37i9dQZF1DX8xV1CEmgc1h,Motown Soul Number Ones,65
1243,Celebrating 60 years of Motown with the music that broke barriers and moved the soul.,37i9dQZF1DWYC7CaxNgoCg,Sound Of Motown,29
1244,"For Motown, diversity and equality wasn’t just a goal, it was the key to success. These women brought Motown into the hearts of many.",37i9dQZF1DX3z6D2ln0Hqx,Women Of Motown,22
1245,These artists changed the world by changing their tune.  Their music not only grooved but moved the world with personal and political messages.,37i9dQZF1DX8YFIEyRvxXj,Soul Resistance,22
1246,"From the past to the present, soul music has evolved into many different sounds and Motown has been at the forefront.",37i9dQZF1DWVGLWeeMNGcG,Evolution Of Soul,31
1247,Discover hits signed Smokey Robinson that shaped the early sound of Motown.,37i9dQZF1DX6eUekrgxJ8J,Smokey's Songbook,25
1248,Get down and jam out to these throwback '80s R&B tunes!,37i9dQZF1DX0H8hDpv38Ju,’80s Jam Session,40
1249,A collection of the hottest soul tracks from the early '70s.,37i9dQZF1DWULEW2RfoSCi,Soul Classics 1970–1975,40
1250,"Some nice, soothing RnB/Soul tunes to go with your nice, soothing coffee.",37i9dQZF1DXaXDsfv6nvZ5,Soul Coffee,50
1251,"Classic Neo-Soul, the songs you love, from the artists you love. Cover: Lauryn Hill",37i9dQZF1DX8MbMfAHb8U0,I Love My Neo-Soul,90
1252,"Alternative soul, hip-hop and all that jazz. Cover: Arlo Parks",37i9dQZF1DWVzZlRWgqAGH,Butter,100
1253,Funk to these good ol' funky soul classics!,37i9dQZF1DX70TzPK5buVf,Funk Outta Here,80
1254,Uplifting soul classics to energize you whenever you feel for a soulful boost full of positive energy.,37i9dQZF1DWTx0xog3gN3q,Uplifting Soul Classics,50
1255,"Whether you're lounging at home or out with your friends, let this playlist provide your soundtrack.",37i9dQZF1DX62Nfha2yFhL,Soul Lounge,50
1256,Chill out to the sweetest soul songs.,37i9dQZF1DXbcgQ8d7s0A0,Sweet Soul Chillout,65
1257,A blend of new songs and new artists in the Neo-Soul space. Cover: Robert Glasper & H.E.R.,37i9dQZF1DX44dZ4p5QLf4,Next Wave Neo-Soul,102
1258,Here are 50 of the greatest female singers of all time. Enjoy!,37i9dQZF1DX9loJQLuEvap,50 Great Female Voices,50
1259,"All of your classic soul ballads, right here. Cover: <a href=""spotify:artist:3rRmDmzPcAFwcUDvG5gBqO"">Percy Sledge</a>",37i9dQZF1DWY8GmMJbmnsS,Timeless Soul Ballads,33
1260,Relax to these acoustic soul songs. Cover: Celeste,37i9dQZF1DX5lDysu4GbKR,Acoustic Soul,101
1261,"Soul, R'n'B all with a tinge of electronic goodness. Cover: Juls, p-rallel & Tay Iwar",37i9dQZF1DXdc0DUqaW3MZ,Soultronic,70
1262,All the best soul disco sounds for getting down.,37i9dQZF1DXcAiMO5AYxE8,Soulful Disco,68
1263,Your daily dose of Soul-infused music! Cover: Cory Henry,37i9dQZF1DWSXWSaQmvWOB,Soul 'n' the City,106
1264,Vintage soul gems from the archives.,37i9dQZF1DXc9NQwLalzEM,Rare Soul Grooves,75
1265,Soulful tracks to help you get through your day.,37i9dQZF1DX4GMJS146m00,Workday Soul,150
1266,"Brought to you by <a href=""spotify:artist:2cADQgiLMjNhbsfeN52Bf3"">Swizz Beatz</a>, <a href=""spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ"">Timbaland</a>, and <a href=""spotify:user:m71fwq4d14sx9rjbf256hfrqg"">Femme It Forward</a>.",37i9dQZF1DX3ZKargsaFiQ,Verzuz: Erykah Badu vs. Jill Scott,37
1267,Move your feet and shake your hips to these family-friendly tunes.,37i9dQZF1DXaYkQ0K2mhgZ,Family Dance Party,62
1268,"Where Nashville, Memphis & the Shoals meet. Cover: Yola",37i9dQZF1DWZv25tLhsWKX,Country Soul,65
1269,Some heart and soul for those up late.,37i9dQZF1DXea80XwOJRgD,The Midnight Hour,50
1270,Sounds of spiritual comfort and cultural traditions of triumph.,37i9dQZF1DWZ4dtFEnppbd,Songs of Salvation,27
1271,Cozy up to a collection of festive favorites—from our home to yours. Cover: Sasha Sloan,37i9dQZF1DXdam5VrqMf3y,Spotify Singles: Holiday Collection,59
1272,"All of the biggest hits, Spotify Singles style. Cover: Ingrid Andress, Demi Lovato and Niall Horan",37i9dQZF1DWVP71DYelp29,Spotify Singles: Hits,125
1273,"Unexpected covers, all recorded exclusively for Spotify Singles.  Cover: Alessia Cara, Dermot Kennedy, and FLETCHER.",37i9dQZF1DWZqyWCBK6QTt,Spotify Singles: Covers,150
1274,"All of your favorite classics, reimagined and recorded exclusively for Spotify Singles.  Cover: James Bay, Brandi Carlile, and Gregory Porter.",37i9dQZF1DX4nb8GbLLOhT,Spotify Singles: Classics,115
1275,"Dive into the full collection of Spotify Singles recordings.  Cover: Alanis Morissette, Miguel, and Maggie Rogers.",37i9dQZF1DWTUm9HjVUKnL,Spotify Singles: Complete Collection,616
1276,"Spotify Singles, stripped down to the core. Cover: Lennon Stella, Tate McRae and HAIM",37i9dQZF1DXdFhiq9L31be,Spotify Singles: Stripped,100
1277,"Songs by your favorite country artists, reimagined and recorded for Spotify Singles.  Cover: Maddie & Tae, Avenue Beat and Kelsea Ballerini",37i9dQZF1DXdXh4ecan7Hh,Spotify Singles: Country,43
1278,"Your favorite indie & alternative jams, reimagined and recorded exclusively for Spotify Singles. Cover: St. Vincent, Death Cab for Cutie and MUNA.",37i9dQZF1DWXMetQrUYhar,Spotify Singles: Indie & Alternative,125
1279,"Songs by your favorite Latino artists, reimagined and recorded exclusively for Spotify Singles.  Cover: Juanes, Anitta, and Prince Royce",37i9dQZF1DWSDautEwAKZB,Spotify Singles: Latino,26
1280,"A collection of our Spotify Singles, all recorded in London.  Cover: Kano, beabadoobee and Bombay Bicycle Club.",37i9dQZF1DX7ont7ivxBmg,Spotify Singles: London,70
1281,17 songs. 34 videos. Recorded just for Spotify.,37i9dQZF1DWVvMxmMKHa4i,Paul McCartney & Spotify Singles: Under The Staircase,51
1282,An uplifting yet tasteful dinner playlist with a guaranteed feel good vibe.,37i9dQZF1DXbm6HfkbMtFZ,Feel Good Dinner,115
1283,Press play and enjoy a relaxing meal. Easy!,37i9dQZF1DXb83YJL7gTWj,Chill Dinner,100
1284,Essential tunes for time with the family.,37i9dQZF1DXab8DipvnuNU,The Cook(in),60
1285,Mix of electronic music for your dinner.,37i9dQZF1DX6kz6Kli3wib,Dinner Lounge,98
1286,Swinging jazz for your cocktail party.,37i9dQZF1DWU6MDxlH7Sr1,Cocktail Jazz,93
1287,Grab your coffee and ease into the day with this light blend.,37i9dQZF1DXcgZcN2HVMoe,Morning Coffee,250
1288,We have curated the perfect soundtrack recipe for a backyard barbecue!,37i9dQZF1DXbIbVYph0Zr5,Country Cookout,94
1289,Dinner music that includes well known and new tracks.,37i9dQZF1DXatMjChPKgBk,Dinner Music,100
1290,Get jiggy in the kitchen with this groovy playlist.,37i9dQZF1DX2FsCLsHeMrM,Kitchen Swagger,100
1291,Instrumental jazz to set the mood for a relaxed evening.,37i9dQZF1DWTALrdBtcXjw,Jazzy Dinner,58
1292,Enjoy the best Italian dinner of your life. Buon Appetito!,37i9dQZF1DWT1R6bXL4dyW,The Perfect Italian Dinner,44
1293,Cold beer. Hot wings. Great rock. This is your Game Day soundtrack.,37i9dQZF1DXauOWFg72pbl,Beer & Wings,82
1294,Shout ¡Viva México! with this classical songs. ¡Ay caramba! ¡Arriba!,37i9dQZF1DWVtmGxs4S4N7,Mexican Restaurant,70
1295,Soundtrack your dinner with bossa sounds.,37i9dQZF1DWVleyMkaelTd,Bossa Nova Dinner,61
1296,Unwind and drink up these awesome Rock slow songs,37i9dQZF1DX8V6C5Nr1MvC,Rocktail Hour,90
1297,"As you prepare and settle into your romantic dinner, let us provide the soundtrack with these RnB/Soul love songs.",37i9dQZF1DWTJNOeepZTGy,Wine & Dine,51
1298,Set the tone for your dinner with cozy jazz.,37i9dQZF1DX6ZiG5Dz8cUM,Date Night Jazz,70
1299,You bring the ingredients. We bring the flavor. Enjoy la cena!,37i9dQZF1DX2zAr9vdmFlU,Latin Dinner,100
1300,Get your fiesta started with this mix of classic salsa music.,37i9dQZF1DWZMxqlsEB7BT,Chips and Salsa,30
1301,Piano songs to soundtrack your dinner.,37i9dQZF1DWZVU32KsYGUK,Piano Dinner,183
1302,Come for the stew stay for the craic.,37i9dQZF1DXdHVwrs6y0hc,Irish Tavern,82
1303,"A pastoral, uplifting pan-African cafe sound.",37i9dQZF1DX4ioFWie6Zm8,Cafe Africa,74
1304,"Soft, smoky undertones of singer-songwriter sounds give way to lingering notes of rich, earthy chamber folk. Cover: Glen Hansard.",37i9dQZF1DXdaMkR2m2cl5,Folk Feast,100
1305,"A warm welcome to the family-run local, serving up Nonna's secret recipe.",37i9dQZF1DWSy1uHq5qF1L,Trattoria Italiana,50
1306,The most upbeat jazz classics.,37i9dQZF1DXcwwDgVA4D78,Cooking with Swing,48
1307,Soul classics to keep you company in the kitchen.,37i9dQZF1DWUQaB5AfW9Oa,Cooking with Soul,45
1308,Soak up the spirit of Spain with a taste of these traditional flamenco and folk tunes.,37i9dQZF1DX5Vpt0fhumU1,Spanish Tapas Bar,84
1309,Soak up the atmosphere of a Greek taverna on a warm summer’s evening.,37i9dQZF1DX3CjvCIWRfv0,Greek Taverna,50
1310,Let it simmer with some smooth R&amp;B.,37i9dQZF1DX0VCBlAzi9Ve,Slow Cooking,25
1311,Timeless happy tunes served over easy for all your brunching needs!,37i9dQZF1DX7zd1uDsK3tZ,Sunny Side Up,99
1312,Have a nice relaxed dinner with some chill indie music.,37i9dQZF1DX4kJGZhtnOIh,Mellow Dinner,78
1313,Take yourself to Havana with some Cuban Salsa and Café favourites.,37i9dQZF1DWZLN2cXno63R,Cafe Cubano,53
1314,"From Knäckebröd to Lefse and Rugbrød to Rieska; accompany your trip to the bakery with these traditional songs from Sweden, Norway, Denmark and Finland.",37i9dQZF1DWU4xPC4djb8v,Nordic Bakery,68
1315,Hit the grill! Roll those hotdogs and smoke those meats. ,37i9dQZF1DX44AF5xq04Oh,Reggae BBQ,28
1316,Dish out your favourite tunes here,37i9dQZF1DWYhzEtTT1YQZ,What's Cooking?,32
1317,"From new retro to classic country blues, honky tonk, rockabilly, and more...",37i9dQZF1DXbvE0SE0Cczh,Jukebox Joint,53
1318,Add a touch of class to your date night with these chilled classical tunes.,37i9dQZF1DX1FuwERxHNIM,Date Night Classical,39
1319,Classical music to set the mood for your intimate dinners together with love ones and friends.,37i9dQZF1DX5kUFcXez8kt,Classical Intimate Dinner,33
1320,Classic blues tunes to keep you company in the kitchen.,37i9dQZF1DXahuBBJ8PBV5,Cooking with Blues,45
